time,channel1
0.0,-0.012013083340297142
0.004,-0.012013972840385377
0.008,-0.012014742137758985
0.012,-0.012011785150979178
0.016,-0.012005270163846431
0.02,-0.012002481460867102
0.024,-0.012004813393530852
0.028,-0.012012506367266937
0.032,-0.01202070419240445
0.036000000000000004,-0.012027267260623047
0.04,-0.012032508098980755
0.044,-0.012035873774990291
0.048,-0.012038638437426698
0.052000000000000005,-0.012041763708006982
0.056,-0.012044720694786789
0.06,-0.012042004113436235
0.064,-0.01203582569390444
0.068,-0.01203334951798314
0.07200000000000001,-0.012038566315797921
0.076,-0.012048398897854353
0.08,-0.012042316640494263
0.084,-0.012027315341708898
0.088,-0.012027291301165973
0.092,-0.0120296953554585
0.096,-0.012023613098098409
0.1,-0.012018396300283625
0.10400000000000001,-0.012021257124891731
0.108,-0.012029382828400471
0.112,-0.01203334951798314
0.116,-0.01203120990966279
0.12,-0.012031594558349595
0.124,-0.012034431342414777
0.128,-0.012036186302048321
0.132,-0.012037075802136555
0.136,-0.012037436410280435
0.14,-0.012036186302048321
0.14400000000000002,-0.012032964869296335
0.148,-0.012031546477263745
0.152,-0.012032628301695382
0.156,-0.012036570950735124
0.16,-0.012038734599598398
0.164,-0.012038638437426698
0.168,-0.012038854802313025
0.17200000000000001,-0.01202923858514292
0.176,-0.012020367624803498
0.18,-0.012015319110789192
0.184,-0.012002096812180297
0.188,-0.01200101498774866
0.192,-0.012002096812180297
0.196,-0.012005294204389358
0.2,-0.01201517486753164
0.20400000000000001,-0.012019357922000637
0.20800000000000002,-0.012017627002910017
0.212,-0.012018300138111924
0.216,-0.012017170232594437
0.22,-0.012019021354399683
0.224,-0.012018155894854374
0.228,-0.012016376894677903
0.232,-0.012022699557467247
0.23600000000000002,-0.012022964003439426
0.24,-0.012019934895030842
0.244,-0.01201923771928601
0.248,-0.012015848002733547
0.252,-0.012012338083466459
0.256,-0.012015848002733547
0.26,-0.012014044962014152
0.264,-0.012011232218491897
0.268,-0.012010318677860737
0.272,-0.01200918877234325
0.276,-0.012006135623391742
0.28,-0.011992408473381415
0.28400000000000003,-0.011981061337120692
0.28800000000000003,-0.012001928528379821
0.292,-0.012023156327782827
0.296,-0.012027339382251824
0.3,-0.012021329246520508
0.304,-0.012014766178301911
0.308,-0.012013516070069797
0.312,-0.01201791548942512
0.316,-0.012021617733035611
0.32,-0.012024117949499839
0.324,-0.012023781381898885
0.328,-0.012019718530144516
0.332,-0.012018444381369476
0.336,-0.012018612665169954
0.34,-0.012017675083995868
0.34400000000000003,-0.012019454084172336
0.34800000000000003,-0.012020680151861526
0.352,-0.012019093476028458
0.356,-0.012014910421559463
0.36,-0.012071309535262132
0.364,-0.012052413668522874
0.368,-0.012064890710301087
0.372,-0.012064746467043535
0.376,-0.012051500127891713
0.38,-0.012048374857311429
0.384,-0.012048759505998234
0.388,-0.012053687817297912
0.392,-0.012062438574922708
0.396,-0.012069434372913962
0.4,-0.012067439007851165
0.404,-0.012060827858546716
0.40800000000000003,-0.012054144587613492
0.41200000000000003,-0.01204750939776612
0.41600000000000004,-0.012043374424382974
0.42,-0.012045562113789174
0.424,-0.012048567181654831
0.428,-0.01204887970871286
0.432,-0.01203075313934721
