0.0,-1.2359243117878013E-4
0.004,-1.1323095717799154E-4
0.008,-1.2049120114142113E-4
0.012,-1.360935134999172E-4
0.016,-1.3368945920739085E-4
0.02,-1.3135752654364026E-4
0.024,-1.263811341581107E-4
0.028,-1.2472233669626754E-4
0.032,-1.1003356496893148E-4
0.036000000000000004,-1.1087498397131569E-4
0.04,-1.2662153958736334E-4
0.044,-1.1284630849118729E-4
0.048,-1.0779779447688194E-4
0.052000000000000005,-1.2166918774475905E-4
0.056,-1.1806310630596952E-4
0.06,-1.1339924097846838E-4
0.064,-1.1121155157226937E-4
0.068,-1.1075478125668938E-4
0.07200000000000001,-1.0503313204047664E-4
0.076,-1.0027310454127445E-4
0.08,-1.0080199648563026E-4
0.084,-9.690742853173755E-5
0.088,-8.765181950551106E-5
0.092,-7.700185898961929E-5
0.096,-9.48880229260154E-5
0.1,-9.17146712598806E-5
0.10400000000000001,-9.411872555240696E-5
0.108,-9.498418509771645E-5
0.112,-9.306094166369538E-5
0.116,-9.45033742392112E-5
0.12,-9.572944192839963E-5
0.124,-1.0991336225430514E-4
0.128,-1.0395130760883979E-4
0.132,-9.52245905269691E-5
0.136,-9.74122799331681E-5
0.14,-1.0051350997052709E-4
0.14400000000000002,-9.883067196575862E-5
0.148,-8.880576556592371E-5
0.152,-9.233972537593747E-5
0.156,-9.433509043873435E-5
0.16,-8.104067020106357E-5
0.164,-8.257926494828043E-5
0.168,-9.414276609533223E-5
0.17200000000000001,-9.371003632267749E-5
0.176,-9.609005007227858E-5
0.18,-9.3301347092948E-5
0.184,-8.919041425272792E-5
0.188,-8.606514367244368E-5
0.192,-8.676231941727631E-5
0.196,-9.950380716766602E-5
0.2,-8.94067791390553E-5
0.20400000000000001,-8.171380540297095E-5
0.20800000000000002,-8.070410260010989E-5
0.212,-8.060794042840883E-5
0.216,-7.935783219629513E-5
0.22,-9.517650944111857E-5
0.224,-9.505630672649226E-5
0.228,-8.404573806672152E-5
0.232,-8.693060321775316E-5
0.23600000000000002,-9.00077927121869E-5
0.24,-8.440634621060048E-5
0.244,-8.33966434077394E-5
0.248,-8.18820892034478E-5
0.252,-7.58719534721319E-5
0.256,-7.995884576942671E-5
0.26,-6.748180399121491E-5
0.264,-6.462097938310854E-5
0.268,-7.274668289184764E-5
0.272,-8.741141407625844E-5
0.276,-9.108961714382376E-5
0.28,-7.592003455798243E-5
0.28400000000000003,-6.435653341093065E-5
0.28800000000000003,-8.046369717085725E-5
0.292,-8.892596828055004E-5
0.296,-8.560837335686365E-5
0.3,-8.74354546191837E-5
0.304,-8.392553535209521E-5
0.308,-7.906934568119196E-5
0.312,-7.192930443238868E-5
0.316,-5.815407333621264E-5
0.32,-5.714437053335156E-5
0.324,-8.74354546191837E-5
0.328,-9.265225243396588E-5
0.332,-8.005500794112777E-5
0.336,-7.019838534176969E-5
0.34,-7.171293954606129E-5
0.34400000000000003,-6.902039873843179E-5
0.34800000000000003,-7.262648017722131E-5
0.352,-7.59440751009077E-5
0.356,-7.878085916608879E-5
0.36,-2.6372475589014166E-5
0.364,-2.721389459139839E-5
0.368,-2.8536124452287887E-5
0.372,-3.6229098188372236E-5
0.376,-4.211903120506182E-5
0.38,-4.425863952541028E-5
0.384,-4.45711665834387E-5
0.388,-4.166226088948181E-5
0.392,-3.10363409165153E-5
0.396,-3.945053094035756E-5
0.4,-4.500389635609345E-5
0.404,-5.4379708096946254E-5
0.40800000000000003,-6.139954663112322E-5
0.41200000000000003,-5.070150502938092E-5
0.41600000000000004,-3.250281403495638E-5
0.42,-3.685415230442909E-5
0.424,-5.635103261681786E-5
0.428,-4.745603173447033E-5
0.432,-4.2960450207446046E-5
0.436,-3.356059792366798E-5
0.44,-3.699839556198067E-5
0.444,-4.51000585277945E-5
0.448,-3.788789565021543E-5
0.452,-2.3463569895057268E-5
0.456,-3.170947611842268E-5
0.46,-3.933032822573124E-5
0.464,-3.154119231794583E-5
0.468,-2.3223164465804634E-5
0.47200000000000003,-4.084488243002285E-5
0.47600000000000003,-3.2070084262301634E-5
0.48,-1.812656936564875E-5
0.484,-3.0194921914131074E-5
0.488,-4.4859653098541866E-5
0.492,-3.3921206067546926E-5
0.496,-1.9208393797285613E-5
0.5,-1.9929610085043518E-5
0.504,-1.827081262320033E-5
0.508,-8.55843328139384E-6
0.512,-2.0218096600146683E-5
0.516,-2.408862401111412E-5
0.52,-2.1804772433214078E-5
0.524,-1.730919090618979E-5
0.528,-1.812656936564875E-5
0.532,-2.1299921031783546E-5
0.536,-1.2453001235286542E-5
0.54,-1.2501082321137069E-5
0.544,-1.4280082497606574E-5
0.548,-1.0289352372012817E-5
0.552,-1.1539460604126525E-5
0.556,-1.8342934251976123E-5
0.56,-1.2092393091407588E-5
0.5640000000000001,-1.084228485929388E-5
0.5680000000000001,-5.288919443557991E-7
0.5720000000000001,2.1372042660559335E-5
0.5760000000000001,-1.9472839769463512E-6
0.58,-2.1179718317157226E-5
0.584,-2.072294800157722E-5
0.588,-2.168456971858776E-5
0.592,-1.59148394165245E-5
0.596,-2.3175083379954106E-5
0.6,-2.454539432669413E-5
0.604,-1.64437313608803E-5
0.608,-1.4063717611279201E-5
0.612,-1.639565027502977E-5
0.616,-1.6563934075506616E-5
0.62,-1.3655028381549722E-5
0.624,-8.606514367244368E-6
0.628,-8.101662965813831E-6
0.632,-7.452568306831715E-6
0.636,-3.3656760095369036E-7
0.64,5.769730302063263E-7
