time,channel2
0.0,-0.0077857461912329414
0.004,-0.00778052939341816
0.008,-0.007781226569162992
0.012,-0.007779615852787
0.016,-0.007776995433608146
0.02,-0.0077811544475342165
0.024,-0.0077750481496311995
0.028,-0.007774519257686844
0.032,-0.007773605717055684
0.036000000000000004,-0.007777476244466651
0.04,-0.007780649596132786
0.044,-0.007778630190527064
0.048,-0.00777728392012325
0.052000000000000005,-0.007776105933519911
0.056,-0.007777019474151071
0.06,-0.007778918677042167
0.064,-0.0077794956500723735
0.068,-0.007781563136763946
0.07200000000000001,-0.007781178488077142
0.076,-0.0077835344612838175
0.08,-0.007785337502003212
0.084,-0.007786828015664579
0.088,-0.007781058285362515
0.092,-0.007779519690615299
0.096,-0.007780649596132786
0.1,-0.007782476677395106
0.10400000000000001,-0.007785024974945184
0.108,-0.00778153909622102
0.112,-0.007780505352875234
0.116,-0.00778514517765981
0.12,-0.007782957488253611
0.124,-0.00778057747450401
0.128,-0.007779928379845028
0.132,-0.007778894636499242
0.136,-0.007780938082647889
0.14,-0.007782909407167761
0.14400000000000002,-0.007782620920652658
0.148,-0.007786828015664579
0.152,-0.007784544164086678
0.156,-0.007781635258392722
0.16,-0.007780457271789384
0.164,-0.007777043514693997
0.168,-0.007774927946916573
0.17200000000000001,-0.0077731489467401035
0.176,-0.0077783897850978116
0.18,-0.007780505352875234
0.184,-0.007778606149984138
0.188,-0.007782548799023882
0.192,-0.007780817879933263
0.196,-0.007779399487900672
0.2,-0.007779135041928494
0.20400000000000001,-0.0077837748667130705
0.20800000000000002,-0.0077837748667130705
0.212,-0.007783510420740892
0.216,-0.007779615852787
0.22,-0.007775865528090659
0.224,-0.007778173420211484
0.228,-0.007777884933696381
0.232,-0.007776250176777463
0.23600000000000002,-0.007782789204453134
0.24,-0.007793222800082699
0.244,-0.007792309259451539
0.248,-0.007792044813479361
0.252,-0.007798487678983331
0.256,-0.0077960595841478795
0.26,-0.007788775299641525
0.264,-0.007793150678453923
0.268,-0.007793270881168549
0.272,-0.007791443799906229
