time,channel3
0.0,0.008444360905213465
0.004,0.008443711810554482
0.008,0.008446813040591842
0.012,0.008447197689278645
0.016,0.00844626010810456
0.02,0.008447870824480553
0.024,0.008442654026665771
0.028,0.00843159537692015
0.032,0.008437365107222213
0.036000000000000004,0.008441403918433657
0.04,0.008443591607839855
0.044,0.0084476304190513
0.048,0.008451068216689613
0.052000000000000005,0.008453953081840644
0.056,0.00846037190680169
0.06,0.008442870391552098
0.064,0.008427219998107752
0.068,0.008453784798040168
0.07200000000000001,0.008452727014151456
0.076,0.008462223028606934
0.08,0.008451765392434446
0.084,0.008437749755909017
0.088,0.008444817675529044
0.092,0.00844626010810456
0.096,0.008446789000048915
0.1,0.00844580333778898
0.10400000000000001,0.008448976689455115
0.108,0.008447029405478168
0.112,0.008448784365111713
0.116,0.008449962351715051
0.12,0.008448664162397087
0.124,0.008443110796981351
0.128,0.008441163513004404
0.132,0.008433302255467843
0.136,0.008434119633927302
0.14,0.008438302688396298
0.14400000000000002,0.008442798269923323
0.148,0.008444384945756389
0.152,0.008447317891993272
0.156,0.008448784365111713
0.16,0.008447774662308852
0.164,0.008463016366523468
0.168,0.008446356270276262
0.17200000000000001,0.008427869092766735
0.176,0.008441500080605359
0.18,0.008440298053459095
0.184,0.008434600444785808
0.188,0.008439889364229366
0.192,0.00844575525670313
0.196,0.00844712556764987
0.2,0.008446885162220617
0.20400000000000001,0.008449697905742872
0.20800000000000002,0.008454602176499626
0.212,0.00844448110792809
0.216,0.008444577270099791
0.22,0.008439745120971814
0.224,0.008430850120089466
0.228,0.008433614782525871
0.232,0.008447462135250824
0.23600000000000002,0.008448519919139535
0.24,0.008437076620707109
0.244,0.008441500080605359
0.248,0.008444577270099791
0.252,0.008446524554076738
0.256,0.008446909202763543
0.26,0.00844671687842014
0.264,0.008444793634986118
0.268,0.00844397625652666
0.272,0.008434215796099003
0.276,0.008427340200822378
0.28,0.008439480674999635
0.28400000000000003,0.008449072851626816
0.28800000000000003,0.00844900072999804
0.292,0.008449745986828723
0.296,0.00845027487877308
0.3,0.008445995662132381
0.304,0.008446596675705513
0.308,0.008446837081134766
0.312,0.008445154243129999
0.316,0.00844164432386291
0.32,0.008444769594443194
0.324,0.00844900072999804
0.328,0.008449433459770695
0.332,0.00844767850013715
0.336,0.008450996095060836
0.34,0.008449433459770695
0.34400000000000003,0.00845123650049009
0.34800000000000003,0.00844758233796545
0.352,0.008443495445668156
0.356,0.008452366406007578
0.36,0.00846174221774843
0.364,0.008450899932889135
0.368,0.00844808718936688
0.372,0.008445586972902652
0.376,0.008448832446197563
0.38,0.008450491243659406
0.384,0.008446885162220617
0.388,0.008440658661602974
0.392,0.00844301463480965
0.396,0.008445635053988503
0.4,0.008447822743394702
0.404,0.00844671687842014
0.40800000000000003,0.008433278214924919
0.41200000000000003,0.008435081255644314
0.41600000000000004,0.008444336864670538
0.42,0.008450202757144303
0.424,0.00844539464855925
0.428,0.008443856053812034
0.432,0.00844758233796545
0.436,0.008452390446550502
0.44,0.008447870824480553
0.444,0.00844301463480965
0.448,0.008444505148471016
0.452,0.008443495445668156
0.456,0.008444577270099791
0.46,0.008444457067385166
0.464,0.008451188419404239
0.468,0.008453712676411393
0.47200000000000003,0.008447317891993272
0.47600000000000003,0.008446981324392318
0.48,0.008446813040591842
0.484,0.008447317891993272
0.488,0.008446861121677692
0.492,0.0084452504053017
0.496,0.008437292985593437
0.5,0.008427460403537004
0.504,0.008433614782525871
0.508,0.008446067783761158
0.512,0.008451188419404239
0.516,0.008450226797687229
0.52,0.008458953514769099
0.524,0.008467103258820764
0.528,0.008440658661602974
0.532,0.008436331363876427
0.536,0.008442702107751622
0.54,0.00844154816169121
0.544,0.008440850985946376
0.548,0.008440442296716647
0.552,0.0084476304190513
0.556,0.0084498181084575
0.56,0.008450226797687229
0.5640000000000001,0.008451044176146687
0.5680000000000001,0.00845681390644875
0.5720000000000001,0.008458881393140324
0.5760000000000001,0.00845580420364589
0.58,0.008454265608898674
0.584,0.00844986618954335
0.588,0.008443856053812034
0.592,0.008441764526577536
0.596,0.008442629986122845
0.6,0.008440442296716647
0.604,0.008438759458711878
0.608,0.008442173215807265
0.612,0.008445875459417756
0.616,0.008447774662308852
0.62,0.00844493787824367
0.624,0.008440754823774675
0.628,0.008441187553547329
0.632,0.00844205301309264
0.636,0.008442533823951144
0.64,0.008442750188837472
0.644,0.008441307756261956
0.648,0.00844210109417849
0.652,0.008444793634986118
0.656,0.008443711810554482
0.66,0.00844397625652666
0.664,0.008441932810378012
0.668,0.00844214917526434
0.672,0.008443832013269108
0.676,0.008443351202410604
0.68,0.008446139905389933
0.684,0.008446452432447963
0.6880000000000001,0.008443495445668156
0.6920000000000001,0.008444697472814419
0.6960000000000001,0.008451356703204717
0.7000000000000001,0.008450539324745257
0.704,0.00843940855337086
0.708,0.008445274445844624
0.712,0.00844113947246148
0.716,0.008442341499607743
0.72,0.00843580247193207
0.724,0.008425128470873254
0.728,0.008433614782525871
0.732,0.008432484877008385
0.736,0.008441451999519508
0.74,0.008446644756791364
0.744,0.008448351635339059
0.748,0.008448111229909806
0.752,0.008441307756261956
0.756,0.008434937012386762
0.76,0.008434119633927302
0.764,0.008430850120089466
0.768,0.008421161781290586
0.772,0.008425513119560059
0.776,0.008432941647323965
0.78,0.008439312391199159
0.784,0.008440730783231749
0.788,0.00843885562088358
0.792,0.008437893999166569
0.796,0.008437845918080718
0.8,0.008437773796451942
0.804,0.00843945663445671
0.808,0.008448880527283414
0.812,0.008442317459064817
0.8160000000000001,0.008436018836818398
0.8200000000000001,0.00844133179680488
0.8240000000000001,0.008445827378331905
0.8280000000000001,0.008441980891463863
0.8320000000000001,0.00843895178305528
0.836,0.008438543093825551
0.84,0.008436018836818398
0.844,0.008441932810378012
0.848,0.008443423324039379
0.852,0.008442629986122845
0.856,0.008432196390493281
0.86,0.008426402619648292
0.864,0.008436331363876427
0.868,0.008445178283672923
0.872,0.008446380310819186
0.876,0.00844133179680488
0.88,0.008439264310113308
0.884,0.008440081688572767
0.888,0.00844570717561728
0.892,0.008453616514239691
0.896,0.008441764526577536
0.9,0.008433446498725395
0.904,0.008447462135250824
0.908,0.008448568000225386
0.912,0.008442221296893116
0.916,0.00842940768751395
0.92,0.008436908336906633
0.924,0.008439216229027458
0.928,0.008441668364405835
0.932,0.008443375242953528
0.936,0.008443038675352574
0.9400000000000001,0.008442870391552098
0.9440000000000001,0.00844109139137563
0.9480000000000001,0.008436018836818398
0.9520000000000001,0.008435610147588668
0.9560000000000001,0.008435441863788192
0.96,0.0084407788643176
0.964,0.008443495445668156
0.968,0.008443759891640333
0.972,0.008443255040238903
0.976,0.008446548594619664
0.98,0.00844529848638755
0.984,0.008444216661955913
0.988,0.008442774229380397
0.992,0.008441187553547329
0.996,0.008442629986122845
1.0,0.008443832013269108
1.004,0.008444192621412987
1.008,0.008441476040062432
1.012,0.008448015067738105
1.016,0.008455684000931264
1.02,0.008439528756085486
1.024,0.00842483998435815
1.028,0.008439264310113308
1.032,0.008437341066679288
1.036,0.00844082694540345
1.04,0.008440057648029842
1.044,0.008437341066679288
1.048,0.00844032209400202
1.052,0.00843986532368644
1.056,0.008437653593737316
1.06,0.008438134404595822
1.064,0.008437341066679288
1.068,0.008438062282967045
1.072,0.008439120066855757
1.076,0.008435994796275473
1.08,0.008432388714836684
1.084,0.008433614782525871
1.088,0.008436812174734932
1.092,0.00844037017508787
1.096,0.008443447364582305
1.1,0.008439168147941607
1.104,0.00843397539066975
1.108,0.008438374810025073
1.112,0.008442822310466247
1.116,0.008442197256350191
1.12,0.008437893999166569
1.124,0.00843986532368644
1.1280000000000001,0.008431835782349403
1.1320000000000001,0.00843255699863716
1.1360000000000001,0.008441379877890731
1.1400000000000001,0.008445058080958297
1.1440000000000001,0.008445995662132381
1.1480000000000001,0.008443663729468632
1.1520000000000001,0.008445082121501222
1.156,0.008443255040238903
1.16,0.008445106162044148
1.164,0.008445827378331905
1.168,0.00843712470179296
1.172,0.008436812174734932
1.176,0.008443327161867678
1.18,0.008444336864670538
1.184,0.008446548594619664
1.188,0.00844205301309264
1.192,0.008439576837171336
1.196,0.008441211594090255
1.2,0.008445947581046533
1.204,0.008443206959153052
1.208,0.00843803824242412
1.212,0.008434720647500433
1.216,0.00842890283611252
1.22,0.00843306185003859
1.224,0.008436884296363708
1.228,0.008440850985946376
1.232,0.008442702107751622
1.236,0.008438687337083103
1.24,0.008439480674999635
1.244,0.008442028972549713
1.248,0.008443158878067202
1.252,0.008443904134897885
1.256,0.008442389580693592
1.26,0.008434071552841451
1.264,0.008433230133839068
1.268,0.008442990594266724
1.272,0.008449072851626816
1.276,0.00845077973017451
1.28,0.008448183351538581
1.284,0.00844154816169121
1.288,0.008438927742512354
1.292,0.008448471838053685
1.296,0.008450298919316004
1.3,0.008441860688749237
1.304,0.008435778431389145
1.308,0.008436090958447174
1.312,0.008438567134368476
1.316,0.008443711810554482
1.32,0.00844178856712046
1.324,0.008443351202410604
1.328,0.008447341932536196
1.332,0.008446981324392318
1.336,0.008442894432095024
1.34,0.008441500080605359
1.344,0.008441524121148283
1.348,0.008436884296363708
1.352,0.008436139039533025
1.356,0.008442293418521893
1.36,0.008443255040238903
1.364,0.008446572635162589
1.368,0.008452678933065606
1.372,0.008453953081840644
1.3760000000000001,0.008452991460123634
1.3800000000000001,0.008451428824833492
1.3840000000000001,0.00845032295985893
1.3880000000000001,0.00844986618954335
1.3920000000000001,0.008445106162044148
1.3960000000000001,0.008434648525871658
1.4000000000000001,0.008442389580693592
1.4040000000000001,0.008442341499607743
1.408,0.008444288783584688
1.412,0.008436018836818398
1.416,0.008444288783584688
1.42,0.008442942513180875
1.424,0.008443495445668156
1.428,0.008441500080605359
1.432,0.008438975823598205
1.436,0.008436691972020306
1.44,0.008422700376037802
1.444,0.008412170618236535
1.448,0.008425176551959105
1.452,0.008435225498901864
1.456,0.0084407788643176
1.46,0.008441187553547329
1.464,0.008440129769658617
1.468,0.008440418256173721
1.472,0.008441884729292162
1.476,0.008442028972549713
1.48,0.008438182485681671
1.484,0.008436090958447174
1.488,0.008442365540150668
1.492,0.008437893999166569
1.496,0.008436283282790577
1.5,0.00844178856712046
1.504,0.008442581905036994
1.508,0.008442173215807265
1.512,0.008437100661250035
1.516,0.008440009566943992
1.52,0.008450178716601378
1.524,0.00844626010810456
1.528,0.008441379877890731
1.532,0.008432244471579132
1.536,0.008438783499254802
1.54,0.008439576837171336
1.544,0.008441067350832703
1.548,0.008440971188661002
1.552,0.008443134837524275
1.556,0.008442028972549713
1.56,0.008442918472637949
1.564,0.008444360905213465
1.568,0.008441451999519508
1.572,0.008440562499431273
1.576,0.008436090958447174
1.58,0.008440514418345422
1.584,0.008446740918963065
1.588,0.008435057215101387
1.592,0.00843580247193207
1.596,0.008441067350832703
1.6,0.008440971188661002
1.604,0.008437653593737316
1.608,0.00844493787824367
1.612,0.008445827378331905
1.616,0.008439264310113308
1.62,0.008435826512474995
1.624,0.00843890370196943
1.6280000000000001,0.008442750188837472
1.6320000000000001,0.008441620283319984
1.6360000000000001,0.008431931944521104
1.6400000000000001,0.008440298053459095
1.6440000000000001,0.008452390446550502
1.6480000000000001,0.008454722379214253
1.6520000000000001,0.008448688202940011
1.6560000000000001,0.008443182918610126
1.6600000000000001,0.008443615648382781
1.6640000000000001,0.00843332629601077
1.668,0.008421378146176913
1.672,0.008431018403889943
1.676,0.008440201891287394
1.68,0.008445995662132381
1.684,0.008447918905566404
1.688,0.008450996095060836
1.692,0.008445779297246055
1.696,0.008446115864847009
1.7,0.008453087622295335
1.704,0.008448255473167358
1.708,0.008441500080605359
1.712,0.008429239403713474
1.716,0.008439096026312832
1.72,0.008442413621236518
1.724,0.008434985093472612
1.728,0.008442822310466247
1.732,0.00844712556764987
1.736,0.008447702540680077
1.74,0.008449697905742872
1.744,0.00845402520346942
1.748,0.008451068216689613
1.752,0.008446837081134766
1.756,0.008442822310466247
1.76,0.008444144540327138
1.764,0.008448471838053685
1.768,0.008450515284202332
1.772,0.008448111229909806
1.776,0.008448495878596609
1.78,0.008451765392434446
1.784,0.00845128458157594
1.788,0.008450154676058454
1.792,0.00846128544743285
1.796,0.008455587838759562
1.8,0.00844301463480965
1.804,0.008443110796981351
1.808,0.008442341499607743
1.812,0.00844666879733429
1.816,0.008450082554429677
1.82,0.008450467203116482
1.824,0.008445058080958297
1.828,0.008442173215807265
1.832,0.008449481540856545
1.836,0.008452318324921727
1.84,0.00845123650049009
1.844,0.008437365107222213
1.848,0.008434696606957509
1.852,0.008450659527459884
1.856,0.00845087589234621
1.86,0.008445899499960682
1.864,0.008439264310113308
1.868,0.008433374377096618
1.872,0.008442461702322369
1.8760000000000001,0.008454962784643506
1.8800000000000001,0.008455924406360516
1.8840000000000001,0.008447750621765927
1.8880000000000001,0.008443158878067202
1.8920000000000001,0.00844854395968246
1.8960000000000001,0.008450755689631585
1.9000000000000001,0.008445971621589457
1.9040000000000001,0.008448159310995657
1.9080000000000001,0.008454626217042552
1.9120000000000001,0.00845082781126036
1.9160000000000001,0.008436595809848605
1.92,0.008436860255820782
1.924,0.008446115864847009
1.928,0.008451068216689613
1.932,0.008442750188837472
1.936,0.008427123835936051
1.94,0.008436499647676904
1.944,0.008447390013622047
1.948,0.008446764959505991
