time,channel2
0.0,-0.00835961799140191
0.004,-0.008362214370037837
0.008,-0.008360844059091098
0.012,-0.008365411762246897
0.016,-0.008365291559532272
0.02,-0.008366733992107788
0.024,-0.008370844924948008
0.028,-0.008368008140882826
0.032,-0.008367046519165816
0.036000000000000004,-0.008368585113913033
0.04,-0.008368440870655481
0.044,-0.008364378018901112
0.048,-0.008363632762070429
0.052000000000000005,-0.00836615701907758
0.056,-0.008368224505769153
0.06,-0.008366036816362955
0.064,-0.0083656040865903
0.068,-0.008369907343773922
0.07200000000000001,-0.00837058047897583
0.076,-0.008369354411286641
0.08,-0.008371758465579167
0.084,-0.008368056221968677
0.088,-0.008366253181249282
0.092,-0.008369522695087117
0.096,-0.00837240756023815
0.1,-0.008371614222321615
0.10400000000000001,-0.008369450573458342
0.108,-0.008370316033003651
0.112,-0.008367503289481396
0.116,-0.008363608721527502
0.12,-0.008364161654014783
0.124,-0.008364450140529887
0.128,-0.008365964694734178
0.132,-0.008366205100163431
0.136,-0.008367286924595069
0.14,-0.008364882870302542
0.14400000000000002,-0.00836615701907758
0.148,-0.0083656040865903
0.152,-0.008365531964961525
0.156,-0.00836743116785262
0.16,-0.008369017843685687
0.164,-0.008364209735100634
0.168,-0.00836098830234865
0.17200000000000001,-0.008358968896742928
0.176,-0.008359041018371703
0.18,-0.008368200465226228
0.184,-0.008368128343597453
0.188,-0.00836743116785262
0.192,-0.008367359046223844
0.196,-0.00836637338396391
0.2,-0.008364474181072813
0.20400000000000001,-0.00836327215392655
0.20800000000000002,-0.008361829721351034
0.212,-0.008361108505063275
0.216,-0.008362310532209538
0.22,-0.008363127910668998
0.224,-0.00836204608623736
0.228,-0.00836144507266423
0.232,-0.008363584680984578
0.23600000000000002,-0.008362070126780287
0.24,-0.008362022045694436
0.244,-0.008360243045517966
0.248,-0.008359281423800956
0.252,-0.008359545869773133
0.256,-0.008362935586325596
0.26,-0.00836418569455771
0.264,-0.008365267518989345
0.268,-0.008364810748673766
0.272,-0.008364113572928933
0.276,-0.008361661437550556
0.28,-0.00836250285655294
0.28400000000000003,-0.008360916180719874
0.28800000000000003,-0.008358536166970272
0.292,-0.008362382653838315
0.296,-0.00836199800515151
0.3,-0.008360194964432115
0.304,-0.008357790910139589
0.308,-0.008362983667411446
0.312,-0.00836565216767615
0.316,-0.008368104303054527
0.32,-0.008366349343420983
0.324,-0.008363969329671383
0.328,-0.008360795978005247
0.332,-0.00836007476171749
0.336,-0.008357478383081561
0.34,-0.008356156153220672
0.34400000000000003,-0.008359041018371703
0.34800000000000003,-0.008360411329318442
0.352,-0.008362671140353418
0.356,-0.008364810748673766
0.36,-0.008363127910668998
0.364,-0.00835981031574531
0.368,-0.008353704017842295
0.372,-0.008352333706895554
0.376,-0.008354593517930529
0.38,-0.008362935586325596
0.384,-0.00836377700532798
0.388,-0.008365964694734178
0.392,-0.00836707055970874
0.396,-0.00836637338396391
0.4,-0.008363440437727026
0.404,-0.008361517194293006
0.40800000000000003,-0.008364474181072813
0.41200000000000003,-0.008365796410933702
0.41600000000000004,-0.008361060423977424
0.42,-0.008360339207689667
0.424,-0.008359690113030685
0.428,-0.008358199599369318
0.432,-0.008356901410051354
0.436,-0.008356733126250878
0.44,-0.008355627261276316
0.444,-0.008354425234130053
0.448,-0.008354857963902708
0.452,-0.008353583815127668
0.456,-0.008356396558649924
0.46,-0.008359593950858984
0.464,-0.008361469113207155
0.468,-0.00835697353168013
0.47200000000000003,-0.008358992937285852
0.47600000000000003,-0.008359521829230209
0.48,-0.008362142248409062
0.484,-0.00836473862704499
0.488,-0.008361421032121305
0.492,-0.008359714153573611
0.496,-0.008361060423977424
0.5,-0.00836327215392655
0.504,-0.008360723856376472
0.508,-0.008361661437550556
0.512,-0.008363921248585532
0.516,-0.008361348910492528
0.52,-0.008359449707601432
0.524,-0.008360363248232593
0.528,-0.008360964261805725
0.532,-0.008364666505416214
0.536,-0.008365916613648328
0.54,-0.008367214802966292
0.544,-0.0083678879381682
0.548,-0.008371301695263587
