time,channel5
0.0,-0.004850179535171931
0.004,-0.004809190409484356
0.008,-0.004801184908690243
0.012,-0.00477719244685083
0.016,-0.004775197081788033
0.02,-0.004771759284149721
0.024,-0.004741804767664842
0.028,-0.004727741050053563
0.032,-0.004722380008981229
0.036000000000000004,-0.004743054875896956
0.04,-0.00468648747839381
0.044,-0.00468831455965613
0.048,-0.004657879232312747
0.052000000000000005,-0.004687328897396195
0.056,-0.00465400870490178
0.06,-0.0046527345561267405
0.064,-0.004609629862661743
0.068,-0.004613259984643458
0.07200000000000001,-0.004615928484908161
0.076,-0.004588546306516286
0.08,-0.004573016115786566
0.084,-0.004564914452820753
0.088,-0.004564601925762724
0.092,-0.004537460152800102
0.096,-0.004540152693607731
0.1,-0.0045090682716053656
0.10400000000000001,-0.004524694624506787
0.108,-0.004482142863529069
0.112,-0.00449223989155768
0.116,-0.004464280740135599
0.12,-0.004479690728150692
0.124,-0.0044560107933693084
0.128,-0.004444086684078377
0.132,-0.0044294459934368915
0.136,-0.004442403846073609
0.14,-0.004420382708754068
0.14400000000000002,-0.004381677434644393
0.148,-0.004395260341397167
0.152,-0.004370690906527548
0.156,-0.004368431095492573
0.16,-0.004331072091786713
0.164,-0.004346698444688134
0.168,-0.0043435010524790745
0.17200000000000001,-0.004328643996951261
0.176,-0.0043291488483526925
0.18,-0.004297463412777195
0.184,-0.004310156819441734
0.188,-0.004289602155240634
0.192,-0.004252675881307429
0.196,-0.004236688920262128
0.2,-0.00423815539338057
0.20400000000000001,-0.004242434610021267
0.20800000000000002,-0.004229356554669923
0.212,-0.004210484728473592
0.216,-0.0041914926995626324
0.22,-0.004200291538273279
0.224,-0.004199690524700148
0.228,-0.004170457224503027
0.232,-0.004140262302588896
0.23600000000000002,-0.004146200316691436
0.24,-0.004158557155755021
0.244,-0.0041504314522462825
0.248,-0.004100138636446631
0.252,-0.004093455365513408
0.256,-0.004103864920600047
0.26,-0.004096965284780496
0.264,-0.004063116200341726
0.268,-0.004085233499832968
0.272,-0.004053884631858424
0.276,-0.004023112736914087
0.28,-0.004030853791736021
0.28400000000000003,-0.004017823817470529
0.28800000000000003,-0.004002341707826659
0.292,-0.003998014410100111
0.296,-0.003972868002200286
0.3,-0.003948947661989648
0.304,-0.003958299433187576
0.308,-0.003929018051904605
0.312,-0.003941230647710639
0.316,-0.0039334174712599285
0.32,-0.003924907119064385
0.324,-0.003915387064065981
0.328,-0.003908247022817177
0.332,-0.003910771279824329
0.336,-0.0039023090087146367
0.34,-0.003873268032860919
0.34400000000000003,-0.0038430490704038623
0.34800000000000003,-0.003837976515846632
0.352,-0.003815378405496884
0.356,-0.0038374957049881267
0.36,-0.0038068920938442658
0.364,-0.0037881164298196354
0.368,-0.003797131633416609
0.372,-0.003768835914393574
0.376,-0.0037671290358458802
0.38,-0.003765013468068456
0.384,-0.0037547962373252193
0.388,-0.003750661263942074
0.392,-0.0037209231123435235
0.396,-0.0037056573675859805
0.4,-0.0037164515713594237
0.404,-0.003708422030022386
0.40800000000000003,-0.0036771452836766184
0.41200000000000003,-0.0036647163229842567
0.41600000000000004,-0.003652984538036728
0.42,-0.0036422384153491356
0.424,-0.0036370216175343538
0.428,-0.003621972237663139
0.432,-0.003604446681870621
0.436,-0.0036085095336249903
0.44,-0.0035770164223928955
0.444,-0.003569515773000213
0.448,-0.003612668547551061
0.452,-0.0035781222873674575
0.456,-0.0035692032459421845
0.46,-0.0035591062179135737
0.464,-0.0035366763913643033
0.468,-0.003542133594608338
0.47200000000000003,-0.003518549821998654
0.47600000000000003,-0.0034994856714589202
0.48,-0.0034841478050726023
0.484,-0.003492874522154473
0.488,-0.0034721996552387465
0.492,-0.0034979470767117038
0.496,-0.0034922975491242666
0.5,-0.003495230495361149
0.504,-0.0034842439672443035
0.508,-0.0034570300726529044
0.512,-0.003453880761529695
0.516,-0.0034478706257983793
0.52,-0.003420224001434326
0.524,-0.003409838486890612
0.528,-0.0034036600673588197
0.532,-0.0033755566726791867
0.536,-0.003398563472258664
0.54,-0.0033728641318715572
0.544,-0.0033534874542737944
0.548,-0.0033478138861434323
0.552,-0.00333295683061562
0.556,-0.003305839098195922
0.56,-0.003300093408436784
0.5640000000000001,-0.0032922802319860734
0.5680000000000001,-0.0032815100687555556
0.5720000000000001,-0.003288505866746807
0.5760000000000001,-0.0032520844442150325
0.58,-0.003268936864805642
0.584,-0.003266556851056041
0.588,-0.0032540557687349043
0.592,-0.003237515875202323
0.596,-0.0032453771327388844
0.6,-0.0032385015374622587
0.604,-0.00321580726494081
0.608,-0.0031998683849813604
0.612,-0.003200180912039389
0.616,-0.0032040995205362068
0.62,-0.0031952526007397097
0.624,-0.0031723179227890076
0.628,-0.0031825111129893204
0.632,-0.0031561386374003055
0.636,-0.0031465705013160507
0.64,-0.003133829013565661
0.644,-0.0031136589980513647
0.648,-0.003108634524579985
0.652,-0.0031064468351737857
0.656,-0.0030840891302532903
0.66,-0.0030643518445116493
0.664,-0.003047523464463965
0.668,-0.0030502881269003704
0.672,-0.003085507522285881
0.676,-0.0030395660447557022
0.68,-0.0030475715455498156
0.684,-0.0030450953696285134
0.6880000000000001,-0.003013313771881314
0.6920000000000001,-0.003001846432905964
0.6960000000000001,-0.002999394297527587
0.7000000000000001,-0.0029923984995363353
0.704,-0.002988383728867816
0.708,-0.0029427066973098156
0.712,-0.002924772452287569
0.716,-0.002956241522976739
0.72,-0.002951505536020462
0.724,-0.002920853843790751
0.728,-0.002915300478375015
0.732,-0.002924267600886138
0.736,-0.0029176564515816907
0.74,-0.0029063814369497424
0.744,-0.002893543787027652
0.748,-0.0028785905693281375
0.752,-0.00287197942002369
0.756,-0.0028278650237558317
0.76,-0.0028470253364672664
0.764,-0.0028626757299116128
0.768,-0.002851376674736739
0.772,-0.0028238262125443872
0.776,-0.0028145706035181605
0.78,-0.0028119261437963812
0.784,-0.00280771904878446
0.788,-0.002801853156310696
0.792,-0.0027821158705690543
0.796,-0.0027641575850038827
0.8,-0.00272651009478292
0.804,-0.00274341059645938
0.808,-0.0027361503524959505
0.812,-0.002721125013167661
0.8160000000000001,-0.0027107154580810217
0.8200000000000001,-0.0027105471742805446
0.8240000000000001,-0.0026837900500047266
0.8280000000000001,-0.0026734285760039384
0.8320000000000001,-0.002670062899994401
0.836,-0.0026605428449959965
0.84,-0.0026506862223966386
0.844,-0.002639435248307615
0.848,-0.002630852774483296
0.852,-0.0026382332211613516
0.856,-0.002600729974197941
0.86,-0.0025949842844388026
0.864,-0.002597364298188404
0.868,-0.0026009222985413434
0.872,-0.0025971960143879274
0.876,-0.002575391241954713
0.88,-0.0025553654696979684
0.884,-0.0025606784296844515
0.888,-0.0025506054421987664
0.892,-0.0025186315201081656
0.896,-0.002555149104811641
0.9,-0.0025404843736272303
0.904,-0.0025218289123172255
0.908,-0.0025202662770270833
0.912,-0.0025140397764094402
0.916,-0.002500384748027891
0.92,-0.002510938546372081
0.924,-0.002499110599252852
0.928,-0.0024826187868061205
0.932,-0.0024682906232226637
0.936,-0.0024432163369516135
0.9400000000000001,-0.00247845977288005
