time,channel1,channel2,channel3,channel4,channel5
0,-0.02118310803371,-0.011296338593523,0.008444360905213,0.000183164896548,0.002429777673456
0.004,-0.021180006803672,-0.011296314552981,0.008443711810554,0.000180328112482,0.002427806348937
0.008,-0.021177722952095,-0.011295184647463,0.008446813040592,0.000175159395753,0.002427830389479
0.012,-0.0211797423577,-0.01129770890447,0.008447197689279,0.000176794152672,0.0024299699978
0.016,-0.02118072801996,-0.01129597798538,0.008446260108105,0.000174774747067,0.002427469781336
0.02,-0.021180175087473,-0.011297612742298,0.008447870824481,0.000167298138217,0.00242718129482
0.024,-0.021178973060327,-0.011299463864104,0.008442654026666,0.000166673084101,0.002427349578621
0.028,-0.021175967992461,-0.011301627512967,0.00843159537692,0.000171865841373,0.002428239078709
0.032,-0.021176112235719,-0.011302420850884,0.008437365107222,0.000173164030691,0.002427950592194
0.036,-0.021179189425213,-0.011300449526364,0.008441403918434,0.000172370692774,0.002424945524328
0.04,-0.021181184790276,-0.011301146702108,0.00844359160784,0.000169149260022,0.002423983902611
0.044,-0.021182050249821,-0.01130066589125,0.008447630419051,0.000167514503103,0.002425089767586
0.048,-0.02118269934448,-0.011302709337399,0.00845106821669,0.000170639773684,0.002427061092106
0.052,-0.021182242574164,-0.011302541053598,0.008453953081841,0.000171481192686,0.002427854430022
0.056,-0.021181906006564,-0.011300401445278,0.008460371906802,0.000172947665804,0.002429128578797
0.06,-0.02118253106068,-0.011299439823561,0.008442870391552,0.000176024855299,0.002431556673633
0.064,-0.021183588844568,-0.011299704269533,0.008427219998108,0.000176409503986,0.002427878470565
0.068,-0.021183709047283,-0.01130124286428,0.00845378479804,0.000177178801359,0.002426195632561
0.072,-0.021181617520048,-0.011303743080744,0.008452727014151,0.000175712328241,0.002427830389479
0.076,-0.021179838519872,-0.011305089351148,0.008462223028607,0.000178236585248,0.002431556673633
0.08,-0.021178852857612,-0.011303286310429,0.008451765392434,0.000177803855475,0.002429585349113
0.084,-0.021178323965668,-0.011304824905176,0.008437749755909,0.000175207476839,0.002429080497712
0.088,-0.021175366978888,-0.011305449959292,0.008444817675529,0.000176409503986,0.002429729592371
0.092,-0.021172458073194,-0.011304271972689,0.008446260108105,0.000174846868695,0.002426147551475
0.096,-0.021173612019254,-0.011302108323825,0.008446789000049,0.000171457152143,0.002425402294644
0.1,-0.02117678537092,-0.011304680661918,0.008445803337789,0.000171120584542,0.002427085132649
0.104,-0.021177458506122,-0.011307829973042,0.008448976689455,0.000174726665981,0.002427517862421
0.108,-0.021177867195352,-0.011309224324531,0.008447029405478,0.000174269895665,0.002427229375906
0.112,-0.021176352641148,-0.011309921500276,0.008448784365112,0.00017003876011,0.002427734227308
0.116,-0.021176280519519,-0.011311171608508,0.008449962351715,0.000172226449517,0.002427085132649
0.12,-0.021178684573812,-0.011309969581362,0.008448664162397,0.000179534774566,0.002431604754719
0.124,-0.021180992465932,-0.011307493405441,0.008443110796981,0.000178452950134,0.002433768403582
0.128,-0.02118212237145,-0.011307012594582,0.008441163513004,0.000175712328241,0.002433143349466
0.132,-0.021181256911905,-0.011307998256842,0.008433302255468,0.000174077571322,0.002431965362863
0.136,-0.021178516290011,-0.011308959878559,0.008434119633927,0.000173428476663,0.002429513227484
0.14,-0.021179718317157,-0.011311051405794,0.008438302688396,0.000176481625614,0.002430066159972
0.144,-0.02118351672294,-0.011313046770856,0.008442798269923,0.000175808490412,0.002434225173898
0.148,-0.021184766831172,-0.011312061108597,0.008444384945756,0.000175111314668,0.002439850660942
0.152,-0.021183420560768,-0.011309248365074,0.008447317891993,0.000178404869048,0.002438432268909
0.156,-0.021184454304114,-0.011308166540643,0.008448784365112,0.000185064099439,0.002437518728278
0.16,-0.021187315128722,-0.011311940905882,0.008447774662309,0.000186795018529,0.002435282957786
0.164,-0.021189623020843,-0.011311484135566,0.008463016366523,0.000173524638835,0.002433552038696
0.168,-0.021189887466815,-0.01130912816236,0.008446356270276,0.000166192273242,0.002433840525211
0.172,-0.021189022007269,-0.011309176243446,0.008427869092767,0.000170952300742,0.002431604754719
0.176,-0.021189671101928,-0.011313215054657,0.008441500080605,0.00017455838218,0.002430522930287
0.18,-0.021191281818304,-0.011313575662801,0.008440298053459,0.000176217179642,0.00243605225516
0.184,-0.021191666466991,-0.011313479500629,0.008434600444786,0.000174053530779,0.002437542768821
0.188,-0.021191305858847,-0.011311940905882,0.008439889364229,0.0001714331116,0.002438504390538
0.192,-0.021189238372156,-0.011311820703167,0.008445755256703,0.000175832530955,0.002438047620223
0.196,-0.021187747858494,-0.01131184474371,0.00844712556765,0.000175087274125,0.002437085998506
0.2,-0.021187363209808,-0.011310955243622,0.008446885162221,0.000175159395753,0.002435427201044
0.204,-0.021186016939404,-0.011312181311311,0.008449697905743,0.000177563450046,0.002436436903847
0.208,-0.021181329033533,-0.01131381606823,0.0084546021765,0.000175832530955,0.002441629661119
0.212,-0.021178372046754,-0.011313527581715,0.008444481107928,0.000173019787433,0.002442206634149
0.216,-0.021180896303761,-0.011311964946425,0.0084445772701,0.000167971273419,0.002440018944743
0.22,-0.021183180155339,-0.01131364778443,0.008439745120972,0.000167153894959,0.002438119741851
0.224,-0.021182386817422,-0.011313551622258,0.008430850120089,0.000163908421664,0.002437927417508
