time,channel1,channel2,channel3,channel4,channel5
0,-0.021477845089974,-0.01129458363389,0.00559300827102,0.000664071917225,0.00355045162246
0.004,-0.021477989333231,-0.01129475191769,0.005594258379252,0.00066493737677,0.003549369798029
0.008,-0.021477268116943,-0.011292948876971,0.005598225068834,0.0006604177547,0.003549850608887
0.012,-0.021475152549166,-0.011295256769092,0.005595051717168,0.000660658160129,0.003547855243825
0.016,-0.021474335170706,-0.011290881390279,0.0055910369465,0.00066337474148,0.00354732635188
0.02,-0.021474359211249,-0.01129770890447,0.00558807995972,0.000663807471252,0.003547470595138
0.024,-0.021476883468256,-0.011299656188447,0.005599162650009,0.000665874957944,0.003548239892511
0.028,-0.021481282887612,-0.011298502242387,0.005602961055791,0.000668567498752,0.0035491293926
0.032,-0.02148315804996,-0.011296843444925,0.005591950487131,0.00067142832336,0.003550018892688
0.036,-0.021482773401273,-0.011295833742122,0.005582598715933,0.000670586904357,0.003549850608887
0.04,-0.021482100266071,-0.011296410715152,0.005593080392648,0.000671764890961,0.003551293041463
0.044,-0.021481835820099,-0.011295497174521,0.005597023041688,0.000670250336756,0.003549658284544
0.048,-0.021482052184985,-0.011296266471895,0.00558709429746,0.000660537957415,0.003551124757662
0.052,-0.021481379049784,-0.0112981175937,0.005586325000086,0.000639670766155,0.003549081311514
0.056,-0.021480970360554,-0.011300281242563,0.005588296324606,0.000620871061588,0.00354831201414
0.06,-0.021481210765983,-0.011299223458674,0.005586757729859,0.000599667302728,0.00354617240582
0.064,-0.021480441468609,-0.011298790728902,0.00558692601366,0.000584545801228,0.003544080878585
0.068,-0.021482557036387,-0.01129597798538,0.005592094730388,0.00058168497662,0.003545523311161
0.072,-0.021485489982624,-0.011294150904117,0.005591974527674,0.00059401777514,0.003545403108446
0.076,-0.021487533428772,-0.011295425052892,0.005594234338709,0.00061308192568,0.003544056838042
0.08,-0.021489889401979,-0.011300353364192,0.005591541797901,0.000634453968341,0.003545691594961
0.084,-0.021488951820805,-0.011298261836957,0.005588801176008,0.000658326227465,0.003546533013964
0.088,-0.021485225536652,-0.011298814769445,0.005591373514101,0.00067339964788,0.003545451189532
0.092,-0.021483662901361,-0.011297949309899,0.00559300827102,0.000677318256376,0.003544177040757
0.096,-0.021485201496109,-0.011298382039672,0.005595845055085,0.000677775026692,0.00354535502736
0.1,-0.021485898671853,-0.011301555391338,0.005594090095451,0.000674697837198,0.003544850175959
0.104,-0.021484191793306,-0.011301627512967,0.005590243608583,0.000669216593411,0.003544657851615
0.108,-0.02148472068525,-0.011303334391515,0.005589618554467,0.000672510147791,0.003547254230251
0.112,-0.021486163117826,-0.011304151769974,0.005593849690022,0.000673856418195,0.003549465960201
0.116,-0.021489168185691,-0.011303286310429,0.005594715149567,0.00067101963413,0.003551293041463
0.12,-0.021479816414493,-0.011299199418132,0.005587406824518,0.000668519417666,0.003550307379203
0.124,-0.02147666710337,-0.011300161039849,0.005584906608054,0.000669312755582,0.003552182541551
0.128,-0.021474431332878,-0.011294824039319,0.005591734122245,0.000671524485531,0.00355381729847
0.132,-0.021475176589709,-0.011300209120934,0.005592671703419,0.000670995593587,0.003553913460642
0.136,-0.021475537197853,-0.011303719040201,0.005593609284593,0.000673231364079,0.003553360528154
0.14,-0.021475561238396,-0.011302829540113,0.005589330067952,0.000674505512854,0.003551389203635
0.144,-0.021474888103194,-0.011302276607626,0.005588729054379,0.000676092188687,0.003550187176488
0.148,-0.021474407292335,-0.011305401878206,0.00558512297294,0.00067693360769,0.003553120122725
0.152,-0.021475032346451,-0.011308118459557,0.005579665769696,0.000676092188687,0.003552446987523
0.156,-0.021477003670971,-0.01130987341919,0.005575266350341,0.000672918837021,0.003550667987347
0.16,-0.021477171954772,-0.011309993621905,0.005577838688434,0.00067258226942,0.00355086031169
0.164,-0.021475032346451,-0.011306892391868,0.005584257513395,0.000671380242274,0.003548816865542
0.168,-0.021475152549166,-0.011301795796767,0.005584738324253,0.000676404715745,0.003547999487082
0.172,-0.021476715184456,-0.011303646918573,0.005587527027233,0.000675226729142,0.003549033230428
0.176,-0.021477123873686,-0.011306555824267,0.005590676338356,0.000673640053309,0.003544345324557
0.18,-0.021473734157133,-0.011306411581009,0.005591998568217,0.000672846715392,0.00354304713524
0.184,-0.02147173879207,-0.011306964513496,0.00559497959554,0.000673327526251,0.003547037865365
0.188,-0.021473085062474,-0.0113081425001,0.005595412325312,0.000674120864167,0.003548840906084
0.192,-0.021472243643472,-0.011309849378647,0.005591830284416,0.000672269742362,0.003548119689797
0.196,-0.021468829886377,-0.011308022297385,0.005588416527321,0.000670755188158,0.003550740108976
0.2,-0.021467219170001,-0.011308070378471,0.00559045997347,0.000671957215304,0.00355028333866
0.204,-0.021467098967286,-0.011310570594935,0.005592815946676,0.000672558228877,0.003548095649254
0.208,-0.021464742994079,-0.01131283040597,0.005594763230653,0.000670106093499,0.003547085946451
0.212,-0.02146334864259,-0.01131225343294,0.005593945852194,0.000671716809875,0.003550523744089
0.216,-0.02146467087245,-0.011315042135919,0.005591854324959,0.000673856418195,0.003551413244177
0.22,-0.021464310264307,-0.011313840108773,0.005588945419265,0.000676500877917,0.00355340860924
0.224,-0.021464526629193,-0.011308503108244,0.005591421595187,0.000673760256023,0.003554105784985
0.228,-0.021462387020873,-0.011307805932499,0.005590604216727,0.000672678431592,0.003552374865895
0.232,-0.021460872466668,-0.011311412013938,0.005591301392472,0.00067472187774,0.003549682325087
0.236,-0.021461184993726,-0.011313407379,0.005587575108319,0.000677847148321,0.003548696662827
0.24,-0.02146253126413,-0.011313527581715,0.00559276786559,0.000677799067235,0.003548023527625
0.244,-0.021461737926214,-0.011312013027511,0.005595099798254,0.000675419053485,0.003547975446539
0.248,-0.021460872466668,-0.011308839675845,0.00559572485237,0.000677871188864,0.003547254230251
0.252,-0.021462459142501,-0.011309969581362,0.005590820581613,0.000679169378182,0.003547350392423
0.256,-0.021462387020873,-0.011306724108067,0.005584594080996,0.000675226729142,0.003545571392247
0.26,-0.021460848426125,-0.01131225343294,0.00558142072933,0.000674649756112,0.003546028162562
0.264,-0.021460079128752,-0.011314729608861,0.005588705013836,0.000675611377829,0.00354674937885
0.268,-0.021460199331466,-0.011313166973571,0.005595099798254,0.000676356634659,0.003547278270794
0.272,-0.021461810047842,-0.011313070811399,0.005591012905957,0.000674769958826,0.003546100284191
0.276,-0.021462483183044,-0.011314296879089,0.005578848391237,0.000674217026339,0.003546244527449
0.28,-0.021461112872098,-0.011315595068407,0.005581637094216,0.000677077850947,0.003547350392423
0.284,-0.021458877101605,-0.011312854446513,0.005581829418559,0.000676044107601,0.003549538081829
0.288,-0.021459886804408,-0.011312181311311,0.005586853892031,0.000672678431592,0.003553096082182
0.292,-0.021462507223587,-0.011311460095023,0.005591277351929,0.000669120431239,0.003551485365806
0.296,-0.021462194696529,-0.011311075446337,0.005586397121715,0.000667004863461,0.00354872070337
0.3,-0.021461521561327,-0.011311892824796,0.005587310662346,0.000668086687893,0.003548360095226
0.304,-0.021459886804408,-0.011313695865515,0.005588392486778,0.000670130134042,0.003546653216678
