time,channel1,channel2,channel3,channel4,channel5
0,-0.005628419990749,-0.009036022707147,-0.012013083340297,0.009279024515036,0.014745363165382
0.004,-0.005624573503881,-0.009034676436743,-0.012013972840385,0.009273254784734,0.014760436585796
0.008,-0.005622530057732,-0.009029315395671,-0.012014742137759,0.009259263188751,0.014758561423448
0.012,-0.005621496314386,-0.009026526692692,-0.012011785150979,0.009259094904951,0.014769043100164
0.016,-0.005607913407633,-0.00903095015259,-0.012005270163847,0.009241713592416,0.014770148965138
0.02,-0.005601494582672,-0.009032993598739,-0.012002481460867,0.009229356753352,0.014772697262688
0.024,-0.005606759461573,-0.009021406057049,-0.012004813393531,0.009242939660105,0.014785967642383
0.028,-0.005605148745197,-0.008977267620238,-0.012012506367267,0.009259359350923,0.014810032225851
0.032,-0.005590315730212,-0.008987821418582,-0.012020704192405,0.009251353850129,0.014811546780055
0.036,-0.005606951785916,-0.009000586946875,-0.012027267260623,0.009228779780322,0.014832486092943
0.04,-0.005635920640141,-0.009011861961507,-0.012032508098981,0.009209643508153,0.014844698688749
0.044,-0.005634886896795,-0.009027608517123,-0.01203587377499,0.00919925799361,0.014854988041121
0.048,-0.005623539760535,-0.009000346541446,-0.012038638437427,0.009208345318835,0.014873403097002
0.052,-0.005617265178831,-0.008891226517108,-0.012041763708007,0.009215749806056,0.014869989339907
0.056,-0.005609548164552,-0.008967266754381,-0.012044720694787,0.009213850603165,0.014868474785702
0.06,-0.005591686041159,-0.009074487575828,-0.012042004113436,0.00920747985929,0.014874749367406
0.064,-0.005585651864885,-0.009079488008756,-0.012035825693905,0.009182261329762,0.014870109542621
0.068,-0.005605918042571,-0.009071746953934,-0.012033349517983,0.009177789788777,0.014851454081311
0.072,-0.005616159313857,-0.009060471939302,-0.012038566315798,0.009199065669266,0.014838977039533
0.076,-0.005629285450294,-0.009046864992006,-0.012048398897854,0.009228851901951,0.014830202241365
0.08,-0.005627290085231,-0.009016213299777,-0.012042316640494,0.009248468984978,0.014826716362641
0.084,-0.005617193057202,-0.00897695509318,-0.012027315341709,0.009260681580784,0.014801257427683
0.088,-0.005608057650891,-0.008979888039417,-0.012027291301166,0.009238732565093,0.014779813263394
0.092,-0.005604018839679,-0.009000683109047,-0.012029695355459,0.009208729967522,0.014775005154809
0.096,-0.005593681406222,-0.009007414461066,-0.012023613098098,0.009212432211133,0.014775630208925
0.1,-0.005607120069717,-0.009024435165457,-0.012018396300284,0.009230390496698,0.014771254830113
0.104,-0.00561224070536,-0.009032056017564,-0.012021257124892,0.009246329376657,0.014765965910669
0.108,-0.005601951352988,-0.009034291788057,-0.012029382828401,0.009262676945847,0.014768706532563
0.112,-0.005596157582143,-0.009028473976669,-0.012033349517983,0.009250175863525,0.014772985749203
0.116,-0.005610605948441,-0.009023233138311,-0.012031209909663,0.009227145023403,0.014769403708307
0.12,-0.005612577272961,-0.009018136543211,-0.01203159455835,0.009222457117533,0.014765268734924
0.124,-0.005603826515336,-0.009014626623944,-0.012034431342415,0.009215966170943,0.014767191978358
0.128,-0.005594835352282,-0.00900267847411,-0.012036186302048,0.009216879711574,0.014753585031063
0.132,-0.005607937448176,-0.008946736130723,-0.012037075802137,0.009204787318482,0.014729520447594
0.136,-0.00561067807007,-0.008875744407464,-0.012037436410281,0.009198560817865,0.014720841811598
0.14,-0.00560163882593,-0.008919618398303,-0.012036186302048,0.009208152994492,0.014710071648368
0.144,-0.005591085027586,-0.008959958429332,-0.012032964869296,0.009215677684428,0.014714783594781
0.148,-0.005590868662699,-0.008988037783468,-0.012031546477264,0.009217817292748,0.014718678162735
0.152,-0.005601831150273,-0.009025516989889,-0.012032628301695,0.00921964437401,0.014720336960197
0.156,-0.005594883433368,-0.009077973454552,-0.012036570950735,0.009220173265955,0.014722452527974
0.16,-0.005590363811298,-0.009066193588518,-0.012038734599598,0.009229116347923,0.014724688298466
0.164,-0.005592936149391,-0.009040013437273,-0.012038638437427,0.009247266957831,0.014726371136471
0.168,-0.005599114568923,-0.009030228936302,-0.012038854802313,0.009255512864055,0.014746180543842
0.172,-0.00560731239406,-0.00902486789523,-0.012029238585143,0.009228611496521,0.014761109720998
0.176,-0.005598369312092,-0.009019098164928,-0.012020367624804,0.009218971238808,0.014756830504358
0.18,-0.005580987999557,-0.009007630825952,-0.012015319110789,0.009203489129165,0.014769932600252
0.184,-0.005576372215315,-0.008989480216044,-0.01200209681218,0.009193223817335,0.014787001385729
0.188,-0.005584233472852,-0.00898871091867,-0.012001014987749,0.009207936629606,0.014793131724175
0.192,-0.005591830284416,-0.00900070714959,-0.01200209681218,0.009234669713339,0.014803925927948
0.196,-0.005597047082231,-0.009015395921317,-0.012005294204389,0.009236040024285,0.014812292036886
0.2,-0.005607528758947,-0.008992148716309,-0.012015174867532,0.009236232348629,0.014822028456771
0.204,-0.005600989731271,-0.008908271262042,-0.012019357922001,0.009236040024285,0.014820417740395
0.208,-0.005596734555173,-0.008957241847981,-0.01201762700291,0.009239814389525,0.01482794243033
0.212,-0.005599451136524,-0.009021213732705,-0.012018300138112,0.009222961968934,0.01483368812009
0.216,-0.005597071122774,-0.009025709314232,-0.012017170232595,0.009189377330467,0.014836116214925
0.22,-0.005589522392295,-0.00902527658446,-0.0120190213544,0.009199041628723,0.014825538376038
0.224,-0.005583223770049,-0.009001236041534,-0.012018155894854,0.009234309105195,0.014831524471226
0.228,-0.005585002770226,-0.008941543373451,-0.012016376894678,0.009254959931568,0.014840491593737
0.232,-0.005606278650714,-0.008995802878833,-0.012022699557467,0.009242290565446,0.014848665378332
0.236,-0.00559416221708,-0.009029435598386,-0.01202296400344,0.009215172833026,0.014835779647324
0.24,-0.005567958025292,-0.00900111583882,-0.012019934895031,0.00921183119756,0.014829793552136
0.244,-0.005575554836856,-0.008997389554666,-0.012019237719286,0.009253229012477,0.014825947065268
0.248,-0.005595652730741,-0.008981041985477,-0.012015848002734,0.009278952393407,0.014833327511946
0.252,-0.005601518623215,-0.008968540903156,-0.012012338083467,0.009281909380187,0.014838928958447
0.256,-0.005600388717698,-0.008972796079254,-0.012015848002734,0.009265946459684,0.014829601227792
0.26,-0.005596253744315,-0.008948707455243,-0.012014044962014,0.009252892444876,0.014840155026137
0.264,-0.005585507621627,-0.008930364520991,-0.012011232218492,0.009253878107136,0.014826836565356
0.268,-0.005574424931338,-0.008976858931008,-0.012010318677861,0.009237530537947,0.014824937362465
0.272,-0.005585579743256,-0.008967170592209,-0.012009188772343,0.009229621199324,0.014820826429625
0.276,-0.005594715149567,-0.008895866341893,-0.012006135623392,0.0092312319157,0.014804671184779
0.28,-0.005583752661993,-0.008892692990227,-0.011992408473382,0.009233876375422,0.014804959671294
0.284,-0.005581444769873,-0.008952986671883,-0.011981061337121,0.009237121848717,0.014800992981711
0.288,-0.005574160485366,-0.00900111583882,-0.01200192852838,0.009240006713868,0.014795920427154
0.292,-0.005562284457161,-0.009014001569828,-0.012023156327783,0.009241593389701,0.014788059169617
0.296,-0.005574136444823,-0.009011573474992,-0.012027339382252,0.009253565580078,0.014777289006387
0.3,-0.005582238107789,-0.009001788974022,-0.012021329246521,0.009252555877275,0.014773418478976
0.304,-0.005578006972234,-0.009002822717367,-0.012014766178302,0.009237843065005,0.01476844208659
0.308,-0.005577934850606,-0.008985802012976,-0.01201351607007,0.009234068699765,0.014773081911375
0.312,-0.00557690110726,-0.008959405496844,-0.012017915489425,0.009232554145561,0.014769379667765
0.316,-0.005574641296225,-0.008949572914788,-0.012021617733036,0.009234116780851,0.014769115221792
0.32,-0.005574448971881,-0.009001067757734,-0.0120241179495,0.009238275794777,0.014770004721881
0.324,-0.005570506322842,-0.008991980432508,-0.012023781381899,0.0092410885383,0.014782313479858
0.328,-0.005565097200683,-0.008886923259925,-0.012019718530145,0.009235487091798,0.014797627305702
0.332,-0.005570674606642,-0.008792780493829,-0.01201844438137,0.009225293901598,0.01481027263128
0.336,-0.00558043506707,-0.008943827225029,-0.01201861266517,0.009221327212015,0.01482053794311
0.34,-0.005568198430721,-0.009011453272278,-0.012017675083996,0.009224668847482,0.014824769078664
0.344,-0.005551971064246,-0.008999793608959,-0.012019454084172,0.009233275361849,0.014833832363347
0.348,-0.005566731957602,-0.009020612719132,-0.012020680151862,0.009246329376657,0.014849867405478
0.352,-0.005590796541071,-0.009009481947758,-0.012019093476029,0.009263109675619,0.014856093906096
0.356,-0.005584065189051,-0.008938778711014,-0.01201491042156,0.00925777267509,0.01484659789164
0.36,-0.005553245213021,-0.008864108784689,-0.012071309535262,0.009257964999433,0.014845371823951
0.364,-0.005568390755064,-0.008945942792806,-0.012052413668523,0.009247603525432,0.014851862770541
0.368,-0.005561010308386,-0.008987124242837,-0.012064890710301,0.009228226847835,0.014858065230616
0.372,-0.005562116173361,-0.009002558271395,-0.012064746467044,0.009234910118768,0.014857969068444
0.376,-0.005562188294989,-0.009000514825247,-0.012051500127892,0.009261210472728,0.014852463784114
0.38,-0.005549182361267,-0.008972988403597,-0.012048374857312,0.009249430606695,0.014844265958977
0.384,-0.005538436238579,-0.008930172196647,-0.012048759505998,0.009243180065534,0.014847535472815
0.388,-0.005533051156964,-0.008938418102871,-0.012053687817298,0.009232482023932,0.014833904484976
