time,channel1,channel2,channel3,channel4,channel5
0.296,-0.008262181670926,-0.008361998005152,-0.010765932094963,0.012238896159994,0.01853872043356
0.3,-0.008261845103325,-0.008360194964432,-0.010763119351441,0.012241204052115,0.018537374163156
0.304,-0.008257253359626,-0.00835779091014,-0.010772663446982,0.01224230991709,0.018520113053335
0.308,-0.008249608466976,-0.008362983667411,-0.010773192338927,0.012241107889943,0.018511218052453
0.312,-0.008245112885449,-0.008365652167676,-0.010766028257135,0.012238824038365,0.018521146796681
0.316,-0.008252974142985,-0.008368104303055,-0.010761172067464,0.012238439389679,0.018536172136009
0.32,-0.008260306508578,-0.008366349343421,-0.010754272431645,0.012240675160171,0.018538047298358
0.324,-0.008263047130471,-0.008363969329671,-0.010756484161594,0.012243415782064,0.018534152730404
0.328,-0.008266316644309,-0.008360795978005,-0.010758431445571,0.012238030700449,0.018535474960265
0.332,-0.008262662481784,-0.008360074761717,-0.010755354256076,0.012233967848695,0.018538552149759
0.336,-0.008255931129765,-0.008357478383082,-0.010757878513083,0.012234328456838,0.018527781986529
0.34,-0.008253527075473,-0.008356156153221,-0.010760715297149,0.012240458795284,0.018519295674876
0.344,-0.008252541413213,-0.008359041018372,-0.01076179712158,0.012241708903516,0.018518935066732
0.348,-0.008253022224071,-0.008360411329318,-0.010764561784017,0.01223738160579,0.018521122756138
0.352,-0.008268528374258,-0.008362671140353,-0.010760258526833,0.012239785660082,0.018519415877591
0.356,-0.008272615266555,-0.008364810748674,-0.010754224350559,0.012241131930486,0.018509318849562
0.36,-0.008267566752541,-0.008363127910669,-0.010753310809928,0.012241877187317,0.018509390971191
0.364,-0.008264561684675,-0.008359810315745,-0.010753719499157,0.012240675160171,0.018517059904384
0.368,-0.008254993548591,-0.008353704017842,-0.010755642742591,0.012240699200714,0.018511891187655
0.372,-0.008252805859185,-0.008352333706896,-0.010756676485937,0.012238751916737,0.01851201139037
0.376,-0.008255330116192,-0.008354593517931,-0.010757493864397,0.01221913483371,0.018512059471455
0.38,-0.008258263062429,-0.008362935586326,-0.010758960337515,0.012223726577408,0.018507972579158
0.384,-0.00825367131873,-0.008363777005328,-0.010760595094434,0.012233655321637,0.018511121890281
0.388,-0.008253334751129,-0.008365964694734,-0.010762013486467,0.012241540619716,0.018507852376444
0.392,-0.008252132723983,-0.008367070559709,-0.01076434541913,0.012240819403428,0.018506121457353
0.396,-0.008253575156559,-0.008366373383964,-0.010765379162476,0.012237670092305,0.018508765917075
0.4,-0.008251844237468,-0.008363440437727,-0.010762253891896,0.012239689497911,0.018508597633274
0.404,-0.008248310277658,-0.008361517194293,-0.010759729634889,0.012238824038365,0.018503645281432
0.408,-0.008242588628442,-0.008364474181073,-0.010761724999951,0.012242430119804,0.018497827470044
0.412,-0.008246074507166,-0.008365796410934,-0.010767855338397,0.012242574363062,0.018506626308754
0.416,-0.008253286670043,-0.008361060423977,-0.010775307906704,0.012239953943883,0.018502996186773
0.42,-0.008259873778805,-0.00836033920769,-0.010776125285164,0.012235025632583,0.018502178808313
0.424,-0.008264321279246,-0.008359690113031,-0.010770980608978,0.012238655754565,0.018489389239477
0.428,-0.008269465955432,-0.008358199599369,-0.010763744405557,0.012240939606143,0.018484533049806
0.432,-0.008275788618222,-0.008356901410051,-0.010762975108184,0.012246156403958,0.018494317550777
0.436,-0.008273649009901,-0.008356733126251,-0.010770475757576,0.012247454593276,0.018482874252344
0.44,-0.008267302306569,-0.008355627261276,-0.010777615798825,0.012247719039248,0.018471815602599
0.444,-0.008276894483196,-0.00835442523413,-0.010776630136565,0.012245363066041,0.018471551156626
0.448,-0.008279106213145,-0.008354857963903,-0.010768576554685,0.012239977984426,0.018479748981764
0.452,-0.008269850604119,-0.008353583815128,-0.010761917324295,0.012241204052115,0.018477777657244
0.456,-0.008263239454815,-0.00835639655865,-0.010762758743297,0.012242357998175,0.018470517413281
0.46,-0.008254969508048,-0.008359593950859,-0.010766244622021,0.012241180011572,0.01847470046775
0.464,-0.008249127656117,-0.008361469113207,-0.010764730067817,0.012235049673126,0.018485518712066
0.468,-0.008258094778629,-0.00835697353168,-0.010760498932262,0.012239280808681,0.018489701766535
0.472,-0.00828078905115,-0.008358992937286,-0.010754921526304,0.012241997390032,0.018480037468279
