channel31,channel32,channel33,channel34,channel35
-0.02147784508997342,-0.011294583633889792,0.00559300827101965,0.0006640719172245562,0.003550451622460479
-0.021477989333230973,-0.011294751917690268,0.005594258379251764,0.0006649373767698657,0.0035493697980288424
-0.021477268116943216,-0.011292948876970871,0.005598225068834432,0.0006604177546999161,0.0035498506088873475
-0.021475152549165797,-0.011295256769091698,0.005595051717168297,0.0006606581601291688,0.0035478552438245508
-0.02147433517070633,-0.0112908813902793,0.0055910369464997785,0.0006633747414797236,0.0035473263518801946
-0.02147435921124926,-0.011297708904470077,0.00558807995971997,0.0006638074712523785,0.003547470595137747
-0.021476883468256408,-0.011299656188447022,0.005599162650008518,0.0006658749579439509,0.0035482398925113547
-0.02148128288761173,-0.01129850224238661,0.00560296105579071,0.0006685674987515806,0.003549129392599589
-0.021483158049959903,-0.011296843444924766,0.005591950487130939,0.000671428323359687,0.003550018892687824
-0.0214827734012731,-0.011295833742121906,0.00558259871593301,0.0006705869043573027,0.0035498506088873475
-0.021482100266071197,-0.011296410715152113,0.005593080392648426,0.0006717648909606406,0.003551293041462863
-0.021481835820099014,-0.011295497174520951,0.005597023041688169,0.0006702503367563491,0.0035496582845439455
-0.02148205218498534,-0.01129626647189456,0.005587094297460034,0.0006605379574145424,0.0035511247576623865
-0.02148137904978344,-0.011298117593699804,0.005586325000086426,0.0006396707661554138,0.0035490813115137392
-0.02148097036055371,-0.011300281242563078,0.005588296324606299,0.0006208710615878576,0.0035483120141401306
-0.021481210765982958,-0.011299223458674366,0.0055867577298590815,0.000599667302727775,0.003546172405819782
-0.02148044146860935,-0.011298790728901713,0.005586926013659558,0.0005845458012277843,0.003544080878585284
-0.021482557036386768,-0.011295977985379456,0.00559209473038849,0.000581684976619678,0.0035455233111608
-0.021485489982623656,-0.011294150904117136,0.005591974527673864,0.0005940177751403383,0.0035454031084461743
-0.021487533428772302,-0.011295425052892176,0.005594234338708839,0.0006130819256800722,0.0035440568380423593
