channel36,channel37,channel38,channel39,channel40
0.005610077056496587,-0.016171568374423392,-0.01184458317493397,0.0016686540844425464,-0.0006484455643231349
0.005611206962014075,-0.016167385319954392,-0.011844511053305194,0.0016714908685077274,-0.0006761643103159637
0.005616832449058586,-0.0161680584551563,-0.011845184188507102,0.001669856111588809,-0.0006382764146657484
0.005623876328135689,-0.016167890171355826,-0.01184595348588071,0.0016682453952128167,-0.0005967103159479677
0.005619765395295468,-0.016168803711986982,-0.011846698742711392,0.001670192679189763,-0.0006010135731315898
0.005611375245814551,-0.016166327536065683,-0.011847155513026971,0.0016712504630784744,-0.0006100528172714889
0.005606278650714396,-0.016167842090269974,-0.011847107431941123,0.0016678367059830873,-0.0006361848874312505
0.005607961488719164,-0.0161702461445625,-0.011847131472484049,0.0016695676250737062,-0.0005663471102333598
0.005606495015600722,-0.016169981698590317,-0.011847395918456226,0.0016708417738487452,-0.0005788481925544967
0.005604716015424253,-0.016170582712163453,-0.011846939148140645,0.0016777414096682958,-0.000589257747641136
0.005603754393707243,-0.016171736658223863,-0.011846001566966559,0.0016792078827867368,-0.0006061342087746709
0.005612577272960814,-0.01617207322582482,-0.011845015904706624,0.001677501004239043,-0.0005380754317532497
0.005615918908427425,-0.016172986766455982,-0.0118450880263354,0.0016770923150093134,-0.0005241319168565969
0.00561534193539722,-0.016169597049903516,-0.011845184188507102,0.0016782703016126515,-0.0005303103363883897
0.005620222165611049,-0.016169188360673787,-0.011846217931852887,0.0016720918820808588,-0.0005452395135449783
0.005623804206506914,-0.01616894795524454,-0.011846025607509487,0.0016712985441643252,-0.000504346550029105
0.005619933679095945,-0.01616654390095201,-0.011844559134391044,0.00167401512551488,-0.0004779740744400908
0.005620029841267646,-0.016167337238868543,-0.01184371771538866,0.0016770923150093134,-0.0004902828324178257
0.0056247177471380715,-0.016167072792896364,-0.01184357347213111,0.001678222220526801,-0.0004771086148947814
0.005624116733564941,-0.016168923914701608,-0.01184352539104526,0.001677404842067342,-0.0004738150605140202
0.005623323395648407,-0.016171279887908285,-0.01184371771538866,0.0016814917343646366,-0.00042224809593932984
0.005621664598186564,-0.01617221746908237,-0.011843741755931586,0.001684713167116622,-0.00044475004411737647
0.0056171209355736895,-0.016170125941847868,-0.01184352539104526,0.0016803858693900744,-0.0004555442478908199
0.005617337300460015,-0.01616678430638126,-0.011844318728961791,0.0016752171526611432,-0.00046463157311656936
0.005618419124891654,-0.016170198063476648,-0.0118450880263354,0.0016749767472318904,-0.0004032801075712968
0.005621303990042685,-0.016170510590534676,-0.011846145810224112,0.001680506072104701,-0.00038909618724539125
0.0056232272334767065,-0.016168803711986982,-0.011846674702168469,0.0016846410454878465,-0.0004117423786809896
0.0056270977608876725,-0.01616993361750447,-0.011847251675198673,0.001685987315891661,-0.0004204690957628602
0.005629718180066527,-0.01616820269841385,-0.011847131472484049,0.001679856977445719,-0.00035933399510391494
0.005622337733388471,-0.01616719299561099,-0.011847131472484049,0.001677765450211221,-0.00034351531785909155
0.005614596678566537,-0.016165702481949627,-0.01184741995899915,0.001675938368948901,-0.00036844536087258985
0.005614284151508508,-0.0161658707657501,-0.01184732379682745,0.0016731977470554212,-0.0003660413065800635
0.005616616084172259,-0.016164644698060913,-0.011847299756284523,0.0016746401796309367,-0.00033293747897197547
0.005621808841444116,-0.01616300994114199,-0.011847828648228882,0.0016731496659695706,-0.0003010356785101507
0.005620077922353497,-0.016163394589828798,-0.011848357540173236,0.0016729573416261686,-0.0003513044537668769
0.005619717314209617,-0.01616416388720241,-0.011848838351031742,0.0016725246118535135,-0.0003341875872040893
0.005619741354752543,-0.016163154184399547,-0.011850232702521408,0.001667908827611863,-0.0003110605849099856
0.005612577272960814,-0.016164019643944854,-0.011851194324238418,0.001663605570428241,-0.0002753844192088945
0.005609524124009307,-0.01616853926601481,-0.011851242405324269,0.0016607687863630593,-0.0003009875974243002
0.0056075287589465094,-0.016169236441759636,-0.011851963621612026,0.001669279138558603,-0.0002888711637899673
0.0056038024747930935,-0.016168779671444058,-0.01185189149998325,0.0016756018013479473,-0.00028560164995213147
0.005606206529085621,-0.016165606319777922,-0.011851506851296446,0.001670553287333642,-0.00024877153819062765
0.0056203664088686,-0.016166231373893978,-0.011851963621612026,0.0016662740706929453,-0.00024655980824150344
0.005635704275254918,-0.016168034414613373,-0.011852276148670054,0.0016695195439878556,-0.0002770672572136629
0.0056385410593201,-0.0161679622929846,-0.0118518434188974,0.0016738708822573284,-0.00023208740140049478
0.0056383727755196225,-0.016166952590181742,-0.01185088179718039,0.0016791838422438115,-0.00018672289690052236
0.005638204491719146,-0.016165846725207177,-0.011850184621435556,0.0016833909372557323,-0.00020302238500385106
0.00563681014022948,-0.016166880468552962,-0.011849631688948276,0.0016825014371674976,-0.00023881875341956856
0.005631521220785922,-0.01616897199578746,-0.011849054715918069,0.0016804579910188505,-0.00018893462684964655
0.0056287565583495154,-0.016170270185105425,-0.011848525823973713,0.0016792559638725876,-0.00015229683943154487
