time,channel3
0.0,0.00559300827101965
0.004,0.005594258379251764
0.008,0.005598225068834432
0.012,0.005595051717168297
0.016,0.0055910369464997785
0.02,0.00558807995971997
0.024,0.005599162650008518
0.028,0.005602961055790709
0.032,0.005591950487130939
0.036000000000000004,0.00558259871593301
0.04,0.005593080392648426
0.044,0.005597023041688169
0.048,0.005587094297460034
0.052000000000000005,0.005586325000086426
0.056,0.005588296324606299
0.06,0.005586757729859081
0.064,0.005586926013659558
0.068,0.00559209473038849
0.07200000000000001,0.005591974527673864
0.076,0.005594234338708839
0.08,0.005591541797901209
0.084,0.005588801176007729
0.088,0.005591373514100733
0.092,0.00559300827101965
0.096,0.005595845055084831
0.1,0.005594090095451287
0.10400000000000001,0.0055902436085832445
0.108,0.005589618554467188
0.112,0.005593849690022034
0.116,0.005594715149567344
0.12,0.005587406824518063
0.124,0.005584906608053835
0.128,0.005591734122244611
0.132,0.005592671703418696
0.136,0.005593609284592782
0.14,0.005589330067952085
0.14400000000000002,0.005588729054378953
0.148,0.005585122972940163
0.152,0.005579665769696128
0.156,0.005575266350340805
0.16,0.005577838688433808
0.164,0.005584257513394853
0.168,0.005584738324253358
0.17200000000000001,0.005587527027232689
0.176,0.0055906763383559
0.18,0.005591998568216789
0.184,0.005594979595539522
0.188,0.005595412325312177
0.192,0.0055918302844163124
0.196,0.0055884165273209245
0.2,0.005590459973469572
0.20400000000000001,0.005592815946676248
0.20800000000000002,0.0055947632306531945
0.212,0.005593945852193735
0.216,0.005591854324959238
0.22,0.005588945419265281
0.224,0.005591421595186582
0.228,0.005590604216727124
0.232,0.005591301392471957
0.23600000000000002,0.00558757510831854
0.24,0.005592767865590397
0.244,0.005595099798254148
0.248,0.005595724852370205
0.252,0.005590820581613451
0.256,0.005584594080995807
0.26,0.005581420729329672
0.264,0.005588705013836028
0.268,0.005595099798254148
0.272,0.005591012905956853
0.276,0.005578848391236669
0.28,0.005581637094216
0.28400000000000003,0.0055818294185594015
0.28800000000000003,0.005586853892030782
0.292,0.0055912773519290315
0.296,0.005586397121715202
0.3,0.005587310662346362
0.304,0.005588392486777999
0.308,0.005584954689139686
0.312,0.005587190459631735
0.316,0.005588608851664327
0.32,0.00559113310867148
0.324,0.005598104866119806
0.328,0.005593753527850334
0.332,0.005589257946323309
0.336,0.005585531662169892
0.34,0.005579257080466398
0.34400000000000003,0.005586637527144454
0.34800000000000003,0.005585627824341593
0.352,0.005588801176007729
0.356,0.005588296324606299
0.36,0.005586084594657173
0.364,0.005585820148684996
0.368,0.005583079526791515
0.372,0.005585363378369415
0.376,0.005583199729506142
0.38,0.005571852593245418
0.384,0.005573222904192158
0.388,0.005581877499645252
0.392,0.005583319932220768
0.396,0.005586325000086426
0.4,0.005591493716815358
0.404,0.005589281986866234
0.40800000000000003,0.005590387851840796
0.41200000000000003,0.005595508487483878
0.41600000000000004,0.0055956286901985034
0.42,0.005590123405868619
0.424,0.0055862047973718
0.428,0.005598128906662731
0.432,0.005593224635905977
0.436,0.005567885903662749
0.44,0.0055695447011245925
0.444,0.0055809639590140925
0.448,0.005585195094568939
0.452,0.005583151648420291
0.456,0.005584642162081658
0.46,0.005586901973116632
0.464,0.005588320365149224
0.468,0.005588512689492626
0.47200000000000003,0.0055892098652374584
0.47600000000000003,0.0055902436085832445
0.48,0.005592695743961621
0.484,0.005593753527850334
0.488,0.0055920706898455646
0.492,0.005592431297989444
0.496,0.00559209473038849
0.5,0.005591373514100733
0.504,0.0055946911090244186
0.508,0.005590580176184199
